;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
RIV;.;L1;.1;TERMO;TERMO;TERMO;;;;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;SOTTOCENTRALE TERMICA;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.2;FUMO;FUMO;FUMO;;;;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;LOCALE QUADRO ELETTRICO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.3;FUMO;FUMO;FUMO;;;;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.4;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;SPOGLIATOIO PERSONALE;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.5;FUMO;FUMO;FUMO;;;;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;DEPOSITO SPORCO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.6;FUMO;FUMO;FUMO;CONTROSOFFITTO;CONTROSOFFITTO;CONTROSOFFITTO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;DPOSITO SPORCO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.7;FUMO;FUMO;FUMO;;;;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;SENSORE 1 CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.8;FUMO;FUMO;FUMO;;;;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;SENSORE 2 CORRIDOIO;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L1;.9;FUMO;FUMO;FUMO;;;;BOX 2;BOX 2;BOX 2;BOX 2;BOX 2;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIVELATORI LOOP 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
RIV;.;L2;.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L2;.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MODULI LOOP 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
MOD;.;L2;.1;M701;M701;M701;;;;TARGHE PIANO SECONDO;TARGHE PIANO SECONDO;TARGHE PIANO SECONDO;TARGHE PIANO SECONDO;TARGHE PIANO SECONDO;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.2;M701;M701;M701;;;;MAGNETI PALESTRA;MAGNETI PALESTRA;MAGNETI PALESTRA;MAGNETI PALESTRA;MAGNETI PALESTRA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.3;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE SCALE PIANO SECONDO;PULSANTE SCALE PIANO SECONDO;PULSANTE SCALE PIANO SECONDO;PULSANTE SCALE PIANO SECONDO;PULSANTE SCALE PIANO SECONDO;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.4;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE PALESTRA;PULSANTE PALESTRA;PULSANTE PALESTRA;PULSANTE PALESTRA;PULSANTE PALESTRA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.5;M701;M701;M701;;;;ARRESTO UTA;ARRESTO UTA;ARRESTO UTA;ARRESTO UTA;ARRESTO UTA;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.6;M701;M701;M701;;;;COMANDO EVACUATORE DI FUMO SCALE;COMANDO EVACUATORE DI FUMO SCALE;COMANDO EVACUATORE DI FUMO SCALE;COMANDO EVACUATORE DI FUMO SCALE;COMANDO EVACUATORE DI FUMO SCALE;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.7;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE 1 CORRIDOIO;PULSANTE 1 CORRIDOIO;PULSANTE 1 CORRIDOIO;PULSANTE 1 CORRIDOIO;PULSANTE 1 CORRIDOIO;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.8;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE 2 CORRIDOIO;PULSANTE 2 CORRIDOIO;PULSANTE 2 CORRIDOIO;PULSANTE 2 CORRIDOIO;PULSANTE 2 CORRIDOIO;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.9;M701;M701;M701;;;;TARGHE CORRIDOI;TARGHE CORRIDOI;TARGHE CORRIDOI;TARGHE CORRIDOI;TARGHE CORRIDOI;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.10;M701;M701;M701;;;;TARGA SCALE;TARGA SCALE;TARGA SCALE;TARGA SCALE;TARGA SCALE;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.11;M701;M701;M701;;;;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;MAGNETI CORRIDOIO;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.12;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE SCALE PIANO PRIMO;PULSANTE SCALE PIANO PRIMO;PULSANTE SCALE PIANO PRIMO;PULSANTE SCALE PIANO PRIMO;PULSANTE SCALE PIANO PRIMO;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.13;PULSANTE;PULSANTE;PULSANTE;;;;PULSANTE AMBULATORI BOX 8-9-10;PULSANTE AMBULATORI BOX 8-9-10;PULSANTE AMBULATORI BOX 8-9-10;PULSANTE AMBULATORI BOX 8-9-10;PULSANTE AMBULATORI BOX 8-9-10;P1;P1;P1;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.14;CMA11-E;CMA11-E;CMA11-E;;;;GUASTO ALIMENTATORE A2 P1-P2;GUASTO ALIMENTATORE A2 P1-P2;GUASTO ALIMENTATORE A2 P1-P2;GUASTO ALIMENTATORE A2 P1-P2;GUASTO ALIMENTATORE A2 P1-P2;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.15;CMA11-E;CMA11-E;CMA11-E;;;;ARRESTO UTA 2 PISCINA;ARRESTO UTA 2 PISCINA;ARRESTO UTA 2 PISCINA;ARRESTO UTA 2 PISCINA;ARRESTO UTA 2 PISCINA;PINT;PINT;PINT;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.16;M701;M701;M701;;;;ARRESTO MACCHINA VRV;ARRESTO MACCHINA VRV;ARRESTO MACCHINA VRV;ARRESTO MACCHINA VRV;ARRESTO MACCHINA VRV;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.17;M710;M710;M710;;;;GUASTO EVACUATORE FUMO;GUASTO EVACUATORE FUMO;GUASTO EVACUATORE FUMO;GUASTO EVACUATORE FUMO;GUASTO EVACUATORE FUMO;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.18;M701;M701;M701;;;;COMANDO COMBINATORE TELEFONICO;COMANDO COMBINATORE TELEFONICO;COMANDO COMBINATORE TELEFONICO;COMANDO COMBINATORE TELEFONICO;COMANDO COMBINATORE TELEFONICO;P2;P2;P2;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MODULI LOOP 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
MOD;.;L2;.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MOD;.;L2;.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Legenda: Nella colonna esito spuntare:  P = Positivo| PI =Positivo previo intervento | NA =Intervento rimandato a sessione successiva | NP =Componente non presente | VN = Vedere nota B = Gli interventi saranno eseguiti dal costruttore e/o dal centro assistenza | Numerare le Note e descriverle nell'apposito riquadro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIVELATORI LOOP 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
INDIRIZZO;;;;TIPO;;;INSTALLAZIONE;;;DESCRIZIONE;;;;;ZONA;;;DATA DI INSTALLAZIONE
SOSTITUZIONE O REVISIONE;;;;;;;Esito;;;;;;Note a seguito di verifica;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;P;PI;NA;NP;VN;B;;;;;;;;;;
RIV;.;L3;.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RIV;.;L3;.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
